Book,Line,Text
1,308,"Ʒ́innôm' jùk kaip Waikeſcʒei ſăwŏ Wáſără ſʒwencʒia."
1,309,"Pòniſʒkì Waikaì ſù bûriſʒkais ſŭſı̆ſėdę,"
1,310,"Kartais bróliſʒkai Purwùs krapſʒtydămı̆ ʒ́ópſo,"
1,311,"Ir taip wiens kaip kitts Niekùs bè Ráʒŭmŏ plûſta;"
1,312,"Iùk ir Pónû Waikeſcʒei taipjaù per Sabbı̆nę gáuna,"
1,313,"Kàd jie, kaip kittì Waikaì, į Pátălă méʒ́a -"
1,314,"Andai aſʒ ſù Grómătă ſûſts pàs Káſpără bėgau,"
1,315,"Ir pàs jo Wartùs naujùs, Keppurrĕ̜ nŭwóʒ́ęs,"
1,316,"Láukiau, ik Tarnaì mân Pónui lieps păſı̆rodit'."
1,317,"Sʒtai ʒúriù, wiĕnă Bóba wiſſ lekkůdămă bėga."
1,318,"Grytă! tăriau, kas kenk, kâm bėgi taip ı̆ſı̆ʒ́ójuſ'?"
1,319,"Ak! tărė ji, kytrey: Ponátis múſ' mălŏningas -"
1,320,"Taip iſʒtariŭſı̆ jì tůjaus pàs Uppĕ̜ nŭſʒóko,"
1,321,"Ir jo prìderktas Bukſwàs ſù Kultŭwĕ ſkalbė."
1,322,"Aſʒ bĕſı̆gėdėdams iſʒwydau Kriʒʒă bĕkumpſant;"
1,323,"Waikĕ! tăriau, ką miſliji toktai pămătydams?"
1,324,"Ar nè múſû̆ Ʒ́ŏplei taipjau ſʒŏkı̆nėdămı̆ dáro? -"
1,325,"Bûrkos ſàwŏ Lĕlès glupàs ſù Skrándgăliŭ rėdo,"
1,326,"Ir ſuwýſtitas į tamſû Paſʒălį̆ kiſʒa;"
1,327,"Iùk ʒ́innai, kaip Bûrai Weiſlę ſàwŏ kăwója."
1,328,"Allĕ Ʒ́ŭpónės, ſàwŏ Lė̆lès margay dăbı̆nėtas,"
1,329,"Ant ſʒilkû Pėrynu wiſſ į Pátălą̆ guldo:"
1,330,"O wey ir jû Lėles, kàd jôms kàs păſı̆dáro,"
1,331,"Lyg' taipo, kaip ir muſiſʒkės klykiă nĕſʒwánkey."
1,332,"Bèt jau ir taip wiſſùr, kôl' Swietĕ Kúdı̆kĕi aúgo,"
1,333,"Wargt' ir werkt' Waikû pirmjáuſas bùwŏ Rĕméſtas."
1,334,"Dâr neywien's ikſʒôl' n'uʒ́áugo wiſſ bĕſı̆jůkdams;"
1,335,"Ir iſʒ Lópſʒio dâr neywien's n'iſʒkópŏ nĕ werkęs."
1,336,"Wey ʒ́urėkim' tikt! jau wèl ſŭ Pădėjı̆mŭ Diewo,"
1,337,"Wáſărą̆ ſú ſʒiltôm's Dienélėm's jaucʒămĕ gryʒtant."
1,338,"Wey! kaip Ʒ́émé jau ſăwŏ nůgą Nuggărą̆ rėdo,"
1,339,"Ir kaip kóʒ́nas Daikt's atgydams pràdĕdă dʒ́augtiſ'"
1,340,"Ant! Paukſʒtélei po Dangùm', Pulkaìs ſŭſı̆lėkę,"
1,341,"Linkſmı̆năſ', ir ſŭmı̆ſʒày wiſſùr ſkraidydămı̆ jůkiaſ';"
1,342,"O kellì tarp jû Pautùs rokůdămı̆ déda."
1,343,"Allĕ pălaukit' tikt, ı̆kı̆ Pautai júſŭ pădėti,"
1,344,"Cʒypſės, ir potâm dâr jùs uʒ́áugdămı̆ kwárſʒys,"
1,345,"Ir uʒ́ Próce jùms menkày dĕkăwôs iſʒlėkę -"
1,346,"Taigı̆ mătaì, taip Paukſʒcʒams, taip ir mùms păſidáro;"
1,347,"Irgı̆ bĕ Wargo bût' ne gâl neywien's ſʒı̆mĕ Swiete."
1,348,"Iùk ir més dâr A., B, C. nĕ mŏkėdămı̆ cʒáuſʒkėt',"
1,349,"Daug Wargû bey Strókû Tėwams ſàwŏ pădárėm'"
1,350,"Ik' bĕgı̆nėt' iſʒmókôm' ir ką ʒ́áiſt prăſı̆mánėm'."
1,351,"O wey! kaip kiek Iſʒminties uʒ́áugdămı̆ gáwôm',"
1,352,"Ir Darbélei ſù Wargéleis jau prăſı̆dėjo;"
1,353,"ſʒtaì tů Ʒ́irgai ſù Lėlėm's į Sʒúdą̆ păwirto."
1,354,"Ak iſʒtieſ'! kittà Prowà, kàd Piemĕnı̆o Skrándą,"
1,355,"Iaù ŭʒſſı̆mówęs Óſʒkas ir Kiaulès wărı̆nėji;"
1,356,"Ar, kàd Dárgănă ſù Lytùm' plùk Nuggără prauſia."
1,357,"Ey paſkuy, kàd jau Akkėcʒias reik' ſĕkı̆nėti,"
1,358,"Ar, kàd Márgis ſù Laukiù nè nôr rĕplı̆nėti;"
1,359,"Miſlyk tikt! kôktù Duſʒélei cʒè păſı̆dáro."
1,360,"Ypăcʒĕy, kàd potâm jau gywos randăſı̆ Lėlės,"
1,361,"Ir Nenáudėlės dėl Niekû kwárſʒı̆nă Gálwas."
1,362,"Iùk ʒ́innai kaip yr', kàd Pûlk's Lėlu păſı̆dáro -"
1,363,"Ak Adom! tù pirm's Ʒ́mogaù iſʒdykŭſŏ Swieto."
1,364,"Tù ſù ſàwŏ Iĕwà Sodè Pawáſărı̆ ſʒwęſdams,"
1,365,"Ir Gėrybęs uʒ́drauſtas ſlaptôms părăgàudams,"
1,366,"Sâw ir mùms Năbăgėliams daug pădărei Wargéliû."
1,367,"Diew's tăwĕ kólodàms ir Ʒ́émę wiſſă prăkéikdams,"
1,368,"Dėl Raſpuſtôs tôs iſʒ Rójaus iſʒmĕtĕ Laukan,"
1,369,"Ir ſù Rúpeſcʒeis tăwŏ Důną paliĕpĕ wálgit'."
1,370,"Taip potám tù Biedʒ́au ſù Iewà ſăwŏ Móte,"
1,371,"Iſʒrėdyt's ſù Káileis per Laukùs bĕgı̆nėjei;"
1,372,"Ar Tamſój' păſı̆ſlėpt' į Krúmus kùr nŭſı̆tráukei."
1,373,"Ʒ́innôm' jùk ir mès kôktù, kàd kaip nŭſı̆dėję,"
1,374,"Slápomės, ar kartais ſʒén ir tén bĕgı̆nėjam' -"
1,375,"Tâw Tėtát' garbing's! pirmykſʒcʒos tàwŏ Lĕlátes"
1,376,"Daug Dywû, bey daug nĕ rĕgėtû Sʒtukkû̆ pădárė,"
1,377,"Ik potâm iſʒ tû Lėlu Pulkaì prăſı̆dėjo,"
1,378,"Ir kaip múſŭ Ʒ́ŏplei tăwŏ biedną kwárſʒı̆nŏ Gálwą."
1,379,"Tù ſù ſàwŏ Iĕwà jùk dâr nè bùwŏtă bandę,"
1,380,"Kaip jŭſŭ Weiſlês Pùlk's ant Swieto ſʒio prăſı̆plátys,"
1,381,"Ir kiek Wargo jùms jiſſaì pădărys uʒ́áugdams."
1,382,"Allĕ kă mìſlijo Iėwutte tàwŏ Păcʒutte,"
1,383,"Kaip jos pirmas Waik's uʒ́gimmęs klyktı̆ păgáwo,"
1,384,"Ar kaip pirmaſyk' jì jâm Paſtùrgălį̆ ſʒlůſtė,"
1,385,"Ir praſtày ſuwyſtijùſ', į Páſʒălį̆ kiſʒo."
1,386,"Allĕ, ʒ́ė̆lėk Diewè! kiek Dʒ́augſmo juddŭ ſŭláukėt',"
1,387,"Kaip ſŭſı̆waidijęs ant Lauko jummă Sŭnélis,"
1,388,"Bárėſ' rúſtaudams, ir Brólis nùmŭſʒĕ Brólį?"
1,389,"Ak Adôm! tù pérʒ́engdams Priſákı̆mă Diewo,"
1,390,"Sâw ir mùms pădăreì Wargùs ir diddĕlĕ̜ Bėda."
1,391,"Iùk ir més, kaip tù, ſʒı̆mè̆ Swiete wôs păſı̆ródôm',"
1,392,"Sʒtai tů Bėdos iſʒ wiſſû Păſʒăliû ſûſı̆bėga,"
1,393,"Ir nů Lópſʒo mùs ik' Grábo pérſĕkı̆nėja."
1,394,"Allĕ ką̆ gálim' weikt'? pakôl' ſʒı̆mĕ kruttămĕ Swiete,"
1,395,"Turrim' jau wiſſaip, kaip taiko Diew's, păſı̆kákįt'."
1,396,"Iùk nè wiſſ reik' wàrgt', ir tókios randăſı̆ Dienos;"
1,397,"Kàd prı̆ſı̆wargę daug, ſʒirdingay wėl păſı̆dʒ́augiam."
1,398,"Ant Ʒ́iemôs Smarkumm's ſû Sʒalcʒeis wėl păſı̆baìdė,"
1,399,"Ir ilgû Nakcʒû Tamſybės jau nŭſı̆trumpin',"
1,400,"Wey, Saulélė, tikt ʒ́urėk! atkópdămă greitay,"
1,401,"Brinkı̆nă jau Laukùs, ir Ʒ́ólę rágı̆nă kéltis;"
1,402,"Wey! nè daugio reik's tů wėl Kwietkàs păſı̆dárę,"
1,403,"Ůſtyſim', ir garbįſim' Pawáſărį̆ márgą."
1,404,"Bèt ir jûs darbaì mùs wėl uʒ́nikſı̆tĕ dówit',"
1,405,"Kàd turrėſim ſù Wargais į Baudʒ́ăwą̆ tráuktis."
1,406,"Ak! kiek Trúſo reik's, ik' į Skunès ſŭgăbę́ſim,"
1,407,"Kas ant Aukſʒto dâr, àr Klėtij' gullı̆ bĕ̀ Diego;"
1,408,"Ir kiek dâr pălŭkėt' reikės, ı̆kı̆ Sʒuppı̆nį̆ wirſim' -"
1,409,"Nùgı̆ dăbàr, į diewiſʒką ʒ́urėdămı̆ Ranką,"
1,410,"Iuddį̆kı̆mės pămăʒ́ì, nůlătay nŭſı̆twért' ſăwŏ Dárbus,"
1,411,"Ir nĕ păbŭgkim', kàd iſʒgirſim' Dárgănăs úʒ́iant,"
1,412,"Àr, kàd Órai mùs daugſyk wiſſókı̆ nŭgandys!"
1,413,"Skubbį̆kimės eimè nŭgămykim' Reikălą̆ kóʒ́ną!"
1,414,"Órei Ʒ́agru reik's, Pallycʒu beygı̆ Nŏrágu;"
1,415,"O Akkėcʒoms reik's Nĕgĕliu, bey bingŭſŭ Kuinû."
1,416,"Ʒ́innôm' jùk, ką Iáucʒei mùms rėplódămı̆ riekia,"
1,417,"Kuinai tùr, kàd liepjam' jiems, ſkraidydămı̆ truppįt' -"
1,418,"Rôds, tărĕ Slunkius, wėl benſyk ſŭ Pădėjimu Diewo"
1,419,"Iſʒmiegot' ir Sanărı̆us atgaiwytı̆ gălėjŏm'."
1,420,"Ak! kiekſyk' aſʒ, Rúpeſcʒiû wiſſû nĕ mı̆nėdams,"
1,421,"Iſʒtı̆ſăs ir uʒ́klót's krankiau pàs Kákălį̆ ſʒiltą."
1,422,"Ak! kàd bût' ilgiaùs Ʒ́iemà pàs mùs păſı̆likkuſ'"
1,423,"Ir, kàd wiſſ miegôt' mums bútu Swietĕ păſkirta."
1,424,"Ogı̆ dăbàr, ʒ́ėlėk Diewè! jau Wáſără randas',"
1,425,"Ir Darbû Naſʒtàs nŭſı̆twért' wėl rágı̆nă rengtiſ'."
1,426,"Ak! mân Áſʒărŏs į Akkìs jau pràdĕdă tráuktiſ';"
1,427,"O mănŏ Mótė / ʒ́innôt' jùk kôks Mótĕrŭ Búdas /"
1,428,"Wiſſ ſŭſı̆raukus' ir Rankàs graʒ́ydămă werkia."
1,429,"Aſʒ waitódams wiſſ ir tókią Bėdă mătydams:"
1,430,"Ak! Mocʒuttĕ tăriu, benſyk ir werkŭſı̆ liaukis,"
1,431,"Jùk dâr Cʒėſo yr' ir més atlikſı̆mĕ Dárbus."
1,432,"Ʒ́innôm' jùk, kàd Rátas ſén's pămăʒ́ì bĕſı̆ſukdams,"
1,433,"Tą daugſyk' apgáuna, kùrs wiſſ rittăſı̆ ſʒókdams;"
1,434,"O kiekſyk' ſutrûkſta jis permier' bĕſı̆ſukdams!"
1,435,"Kuinas taipojau rambôk's wiſſ Ʒ́íngı̆nĕ ʒ́érgdams,"
1,436,"Kartais dâr toliaùs uʒ́dėtą nunĕſʒă Náſʒta,"
1,437,"Kaip tûl's Ʒ́irg's durnůdams ir pieſtù ſʒŏkı̆nėdams;"
1,438,"O kiekſykiu dâr Iſʒkáda ſâw păſı̆dáro. -"
1,439,"Ant! Smălı̆nink's ſaikėt' ir iſʒpardůt' ſăwŏ Smálą,"
1,440,"Per Kiemùs pămăʒ́ì wăʒ́ı̆nėdams, kirkı̆nă Rátą,"
1,441,"O tiktày nŭſı̆pelno jis ſâw Pinnį̆gą̆ grecʒną."
1,442,"Kàs iſʒ to, kàd Bûras tûl's perdaug bĕgı̆nėdams,"
1,443,"Ir permier' bĕſı̆rúpı̆dams ſăwŏ ſunkı̆nă Sʒirdį!"
1,444,"Tėw's mănŏ Kubbas, taip glupay, kól gyw's, nĕ pădárė,"
1,445,"O ir jo Tėw's Stépas taip gywént' nĕ mŏkinno."
1,446,"Waikai! rėkdăwŏ jis ant Demblio girt's ı̆ſſı̆tieſęs,"
1,447,"Ir ſŭ Ʒ́ăkù praſtù kaip práſtas Bûr's ŭſſı̆klójęs,"
1,448,"Waikai! ſʒùkſʒtu jums naujùs Niekùs prămănyti,"
1,449,"Taip gywénkit', kaip més Tėwai júſŭ gy̆vénôm'."
1,450,"Wiſſ protingay, wiſſ pămăʒ́ì nŭſı̆twérkı̆tĕ Dárbus."
1,451,"Cʒėdı̆kı̆tės kytrèy jaunì dâr búdămı̆ Klápais,"
1,452,"Kàd dâr ir Sĕnı̆ſtà ką ràſ' atſʒókdămă kartą -"
1,453,"Tůs Ʒ́ŏdĕliùs ſăwŏ Tėwo aſʒ tikray nŭſı̆twėriau,"
1,454,"Ir, kôl gyw's kruttėſu, jû kasdien' pămı̆nėſu -"
1,455,"Tas durnàs Kalbàs wiſſì girdėdămı̆ Búrai,"
1,456,"Gėdėjos; bèt Pricʒkus jâm draſà păſăkydams:"
1,457,"Eik, tărĕ Sʒúdwăbăli! kùr Sʒùdwăbălei păſı̆linkſmin."
1,458,"Iùk tù jau ſù ſăwŏ Nămais, kasmét's ſʒŭdı̆nėdams,"
1,459,"Sâw ir mùms Lietuw'ninkams pădărei daug Gėdôs."
1,460,"Aſʒ, kàd mân ſkwierůt' Pôns Amtſrôt's Urdĕlį̆ ſuntė,"
1,461,"Tâw, ʒ́innai, daugſyk taipo per Nuggărą̆ droʒ́iau,"
1,462,"Kàd iſʒ Skrándôs tàwŏ ſĕnôs Sklypai păſı̆dáre."
1,463,"O kiekſyk tăwĕ Wákmiſtras kŏnĕ wiſſă nŭluppo,"
1,464,"Ir tù ráiſʒėdams wôs wôs į Baudʒ́ăwă tráukeis."
1,465,"Népriĕtĕliau! tù lėbaudams, ir wiſſ ſmăgŭráudams,"
1,466,"Lauką ſù Tworôms ir Námą wiſſă ſuėdei;"
1,467,"O dâr ir ſăwŏ Waikeſcʒus păgădit' nĕſı̆gėdi?"
1,468,"Bèt jûs wieʒ́libi Kaimynai, jûs Găſpădórei"
1,469,"Sù grecʒnôm's Găſpădinnėm's, mùms nè reik' nŭſı̆gėdėt,"
1,470,"Kàd més búriſʒkus jaù wėl nŭſı̆twérdămı̆ Dárbus,"
1,471,"Mėſʒlus rauſim' ir Laukùs įdirbdămı̆ wargſim';"
1,472,"Iùk ir pirmas Swìet's, Sʒwentybę ſàwŏ prăpuldęs,"
1,473,"Sù Darbais ir Rúpeſcʒeis ſăwŏ pléſʒkı̆nŏ Půdą:"
1,474,"Nės bè Trúſo Diew's mùs iſʒmaitýt' nĕ ʒ́ădėjo,"
1,475,"O tingėdămı̆ wiſſ, ir ſnáuſdămı̆ Swietĕ nĕ tinkam'."
1,476,"Kàd Skilwys iſʒálkęs nôr gardʒ́ey păſı̆linkſmįt';"
1,477,"Tai pirmà tùr wiſſas Kûn's wiernay păſı̆purtit'."
1,478,"Taigı̆ nŭtwérkim' jau kiekwien's ſăwŏ Iáutį,"
1,479,"Ir iſʒrėdę jį, kaip reik', klauſyt' pămŏkykim':"
1,480,"Nės ką Ʒ́iemą jis yra Staldè ſŭdŭmójęs,"
1,481,"Tùr wiſſiems păſăkyt', kàd wėl jau Wáſără gryſʒta."
1,482,"Tù Ʒ́opli Mercʒukk! dėl ko jůkies ı̆ſſı̆ſʒiepęs?"
1,483,"Ar tai Iůk's, kàd Búrai tùr į Baudʒ́ăwą̆ rengtis'?"
1,484,"Tù dâr nè bandeì kôktù, kàd ſténgiăſı̆ Márgis,"
1,485,"Ar nŭſı̆minnęs Ʒ́ális tikt wôs wôs rĕplinėja."
1,486,"Tikt bandyk, koktù, kàd Amtmon's pràdĕdă rėkaut',"
1,487,"Ir nèſwietiſʒkay prăſı̆kéikdams Iltı̆nį̆ grieʒ́ia."
1,488,"Tù Nénáudėli Puky, taip jaù ſŭſı̆miſlik,"
1,489,"Kàd tăwĕ Lauras ârtı̆ nŭſûs ant Káſpărŏ Récʒiu."
1,490,"Tù kasmét's jùk néy Razbáinink's wárgı̆nı̆ Iáucʒus,"
1,491,"Ir, ney kôks Luppikk's Galwìjį kánkı̆̀nı̆ biedną."
1,492,"Tikt baiſù ʒ́urėt', kàd Kerdʒus iſʒgĕnă Bandą:"
1,493,"Ir tăwŏ Iáucʒei pro Wartùs vaitódămı̆ ʒ́ergia"
1,494,"Nės cʒè Biedʒ́us wien's wôs wieną pànĕſʒă Rágą,"
1,495,"O kits tén Ůdëgôs nè tékęs wôs rĕplı̆nėja."
1,496,"Anday Wákmiſtras, pàs mùs ſkwierůt' ătſı̆báſtęs,"
1,497,"Kláuſė kólodams, kàs Biedʒ́ams tiems nŭſı̆tìkko:"
1,498,"Ak, tărĕ Paikʒ́entis, Pukys jůs taip păgădinno."
1,499,"Ak! tù Népriĕtĕliau, ką dirbi, bèn ſŭſı̆praſkie,"
1,500,"Ar tù jaù wiſſáy pădŭkai taipo bĕgı̆wéndams?"
1,501,"Miſlik tikt kôktù tâw bútu, kàd tăwŏ Márgis,"
1,502,"Prie Galwôs tăwĕ twérdams Ʒ́agrę wilktı̆ prı̆werſtu;"
1,503,"O paſkùy tăwĕ wiſſą, jau ſmertnày nŭſtĕkénęs,"
1,504,"Sù Sʒaudû Kuliù kaip Iáutį ſʒértı̆ păgáutu,"
1,505,"Ir Mĕſı̆ninkui Sprándą tàwŏ nŭſùkt' nŭgăbéntu."
1,506,"Miſlyk tikt kôktù tâw bútu, kàd păſı̆kinkęs,"
1,507,"Néy kôks Iáutis, wilkt' turrėtumbey ſăwŏ Ʒ́agrę -"
1,508,"Taigı̆̀ Ʒ́mogaù dĕkăwôk uʒ́ taì kasdien', ſăwŏ Diewui,"
1,509,"Kàd tăwŏ Laukis ſù Dwiliù tâw pàdĕdă dirbti,"
1,510,"Ir kàd Kuinai tâw akkėdami ʒ́engt' nĕſı̆ſténgia."
1,511,"Twérk prı̆ Răgû, kiſʒk į Kulbóką Tingı̆nį̆ Ʒ́álį,"
1,512,"Baùſk jį, kàd klauſyt' nĕ nŏrės, ir tâw păſı̆prieſʒys."
1,513,"Tùr klauſyt', jùk tâm jiſſaì tăwŏ Páſʒărą̆ kramtė,"
1,514,"Ìr iſʒtróſʒkęs iſʒ tăwŏ Prúdo Wándĕnį̆ gėrė."
1,515,"Tikt ſaugókis, kàd nè pàts, bè Reikălŏ muſʒdams,"
1,516,"Sù glupaìs ſăwŏ Iáucʒeis į Galwijį̆ păwirſi."
1,517,"Iùk ʒ́innaì kaip Biedʒ́us tôks uʒ́ Pâſʒărą̆ menką,"
1,518,"Tâw, kàd jâm grumzdì, păſı̆lenkęs Uʒ́ʒ́ăgrı̆ welka;"
1,519,"Taip, kàd jâm daugſyk ſeilėdams jo Liĕʒ́ŭwėlis,"
1,520,"Iſʒ karſʒtû Naſrû néy Blėkas kábă nů̆ Zubû -"
1,521,"Iáutis, kaip girdì, ſâw wargdams Páſʒărą̆ pelno[s?],"
1,522,"O ir tą daugſyk, kàd ſkúpas randăſı̆ Cʒėſas,"
1,523,"Sù Maldélėms, ir kŏnĕ werkdams, wôs ı̆ſı̆práſʒo."
1,524,"Ak mănŏ Gaidûs! jùk ir mùms taipjau păſı̆dáro,"
1,525,"Kàd més po Darbû Naſʒtôm's diddey prı̆ſı̆wargę,"
1,526,"Kartais dėl Wargû wôs ſauſą Truppŭtį̆ kramtôm',"
1,527,"Ir iſʒ Kláno ſù ſăwŏ Iáucʒeis Wándĕnı̆ ſurbjam',"
1,528,"Kùr Wăbălaì ir Warlės ſù Păſı̆mėgı̆mŭ máudôſ'."
1,529,"Allĕ nĕ bôk Gaidau! nè werk permier nŭſı̆mı̆dams;"
1,530,"Iùk wiensmiers kaipo ſăwŏ blógą ſótı̆nı̆ Skilwį,"
1,531,"Kàd tikt Diew's Sweikátą mielą tâw dŏwănója."
1,532,"Taigı̆ nŭrykim' jaù praſtóką ſàwo Kăſnélį,"
1,533,"Ik' Ruddů potâm mùms důs riebjaus paſiwálgit."
1,534,"Ant ʒ́urėk tiktay! Werſʒukkai jau ſʒŏkı̆nėja;"
1,535,"O Erycʒei ſù Parſʒukkais ʒ́įſdămı̆ ſpárdos."
1,536,"Wiſʒtos ant Laktu jau daug iſʒkárkı̆nŏ Pautû;"
1,537,"Tikt pălŭkėk margì Wiſʒtycʒei tů păſı̆ródys:"
1,538,"Nės Sʒlekkuttė ſù Baltʒ́ánde jau păſı̆cʒypſin',"
1,539,"Ogı̆ Ʒ́ăſycʒei iſʒ Kiauſʒinniû werʒ́ăſı̆ laukan."
1,540,"Wey! kaip Ʒ́áſin's ſàwŏ ſŭláukęs ſwéikı̆nă Weiſlę,"
1,541,"Ir bĕſı̆klónodam's Waikùs Kruwôn wărı̆nėja."
1,542,"Bà! Mėſôs wiſſókiôs ir ſʒulnû Smăgŭrėliû"
1,543,"Wirt' ir kèpt' gardʒ́ey jaù daug wiſſùr păſidáro -"
1,544,"Nùgı̆ dăbâr Kaimynai, Gentys ir Găſpădórei!"
1,545,"Rúpįkı̆tės akkylai, kàd uʒ́árdămı̆ Lauką,"
1,546,"Daug wiſſókio ſâw iſʒbertumbit' Wăſărójo."
1,547,"Iùk nĕ gălì maitintis wìſſ wienais Riĕbŭmynais;"
1,548,"Ir dailiû Riekélu reik', kàd ſpirgı̆nı̆ Spirgus."
1,549,"Tódėl tùr kiekviens Sʒwentès Pawáſăriŏ ſʒwéſdams,"
1,550,"Kàs ant cʒ́ielo Méto reik', taipo păſı̆rúpįt,"
1,551,"Kàd koʒ́nà Dienà, nuſikándus' ſàwŏ Dălyką,"
1,552,"Dâr ir ſèkancʒei n'uʒ́mirſʒtu Reikălą̆ ſkálſįt'"
1,553,"Rôds tărĕ Blėkius, ką més pérnay ſâw nŭſı̆pelnėm',"
1,554,"Ir Ʒopóſtui ſàwŏ Nămáms Kampè păkăwójam',"
1,555,"Sù Ʒ́iemà jau baigiaſ' ir wiſſùr ı̆ſſı̆tuſʒtin'."
1,556,"Wey! kaip Skúnės, kùr mŭſŭ Lóbjei bùwŏ ſŭkráuti,"
1,557,"Néy Pûſtynės ſtôw', ir Maiſto wiſſŏ nĕ téko;"
1,558,"O Arrůdû Krúwos jau taipo păſı̆baidė,"
1,559,"Kàd Kiſſielų̂ wirt', ir ſkánû Sʒuppı̆nį̆ pléſʒkį̆t'"
1,560,"Niek's nĕſı̆likko, kaip tiktay ſkupà Măʒ́ŭmėle."
1,561,"Ant Păſʒăleì wiſſì, kùr Rópės irgı̆ Rĕppukai,"
1,562,"Sù kittais Wı̆rrălais Ʒ́opóſtui bùwŏ pădėti,"
1,563,"Taip ı̆ſſı̆tuſʒtı̆nŏ jau, kàd més kaſſydămı̆ Gálwas,"
1,564,"Wôs jau ʒ́innôm' ką nŭſı̆wirt', ir kům' păſı̆ſótįt'."
1,565,"Ak! jûs Kumpjei, jûs Deſʒrélės ſù Lăſʒı̆nėleis,"
1,566,"Més kŏnĕ werkiam' jau, kasdien pămı̆nėdămı̆ júſu."
1,567,"Ticʒ! tărĕ Pricʒkus jâm lietùwiſʒkay păſăkydams,"
1,568,"Eik Ʒ́oply! tù jùk kasmét's dėl Edĕſiŭ ſkundies,"
1,569,"Kàs tâw kàlt's? kâm wiſſ ſuláukęs Ruddĕnį̆ riebų,"
1,570,"Taip neſwietiſʒkày ſugrámdai ſàwŏ Ʒ́ŏpóſtą,"
1,571,"Kàd prieſʒ Mértiną tikt wôs Parſʒukk's păſı̆liekti."
1,572,"Cʒėdyk Népriĕtĕliau, kôl riebų ſʒuttı̆nı̆ Půdą,"
1,573,"Tai taw kúdą nĕ̀ reik's prı̆ſı̆kaiſt', kàd Wáſără gryſʒ́ta."
1,574,"Taigı̆ nŭtwérk iſʒ naujo wėl dėl Edĕſiû̆ Dárbus"
1,575,"Ir pelnykis ką ſukrèy dėl Ruddĕniŏ ruddo."
1,576,"Dirwai důk, kàs reik', kád jôs Palúkkănŭ nóri;"
1,577,"Iúk nĕ prı̆wálo ji tâw důt', nè gáwŭſı̆ nieko."
1,578,"Uſnys, Dilgelės ir Brántai ſù Sănĕwádais"
1,579,"Áuga, kaip ʒ́innaì, bè jokiôs múſŭ Păgálbôs;"
1,580,"Allĕ Grŭdélis gér's nĕſı̆randa, kàd nĕ păſėji."
1,581,"Tù tikt wiſſ Mèſôs kasdien prı̆ſı̆ėſt', ı̆ſſı̆ʒ́óji,"
1,582,"O Burrókû bèy Lappienes niekı̆nı̆ Garbę."
1,583,"Tódėl tù kasmét's, ſuplurpęs wiſſą Ʒ́ŏpóſtą,"
1,584,"Blôg's ir Puſgywis welkies į Baudʒ́ăwą̆ mielą."
1,585,"Eik Ʒ́opli! eik ſėt' kiekvieną ſėjămą̆ Dáiktą."
1,586,"Sėk Mieʒ́ùs, Puppàs, Grikkùs ſù diddĕlĕ̜ Sáuję;"
1,587,"Ir Ăwı̆ʒ́û n'uʒ́mirſʒk, kàd ſėdams iſʒbĕrı̆ Grúdus:"
1,588,"Nės Kiſſielaus tù; o Kuinai Páſʒărŏ láukia."
1,589,"Ʒ́irniû ſâw păſı̆ſėk Ʒ́opóſtui diddĕlį Plótą,"
1,590,"Iùk ʒ́innai, kaip ſkánûs jie, kàd Sʒuppı̆nı̆ wálgai."
1,591,"Ay! Kaip daug jie mùms per Métą ſkálſı̆nă Dúnôs."
1,592,"Ir Kannápėms důk bèn kókį Sklypgãlį̆ Lauko;"
1,593,"Gėdėkis ſʒykſʒtůt'! ir tókio Reikălŏ reikia."
1,594,"Ar nĕ gĕray, kád pàts ſâw grecʒną nùwĕjı̆ Wirwę;"
1,595,"O Pı̆nı̆gėlį Delmonè kytrey păkăwóji?"
1,596,"Sėk Linnû, kiek Gryta nŏres; minnáu nĕſı̆waidyk!"
1,597,"Iùk ʒ́innaì, kaip wìſſ daugiaùs nôr Mótĕrŭ Búdas,"
1,598,"Kàd jôs pràdĕdă werpt', ir jaù prı̆ſı̆werpŭſiŏs áudʒ́ia -"
1,599,"Allĕ nĕ peik minnáu! permier tą Motĕrŭ Prówą!"
1,600,"Ar nĕ ſmăgù klauſyt', kàd wieʒ́libos Găſpădinnės"
1,601,"Ʒ́iemą ſù Mergòms Windùs ſăwŏ ſukdămŏs ûʒ́ia?"
1,602,"Ar nĕ grăʒ́ù ʒ́urėt', kàd Gryta jau prı̆ſı̆werpus',"
1,603,"Skirſto Werpălŭs âuſt', ir âuduſ' báltı̆nă Dróbes?"
1,604,"O paſkuy, kàs Námui reik', rokůdămă rėʒ́ia,"
1,605,"Taip, kàd ir dailiems Autéliams Gâl's păſı̆liktu."
1,606,"Ak! kàd wiſſos Móters taip kytrey pădărytu,"
1,607,"Miſlik tikt, ar bútu tiek nůgû Năbăgėliû?"
1,608,"Ak iſʒties! mŭſŭ Burai neý redyti Pŏnácʒei,"
1,609,"Dâr ſù Dumcʒeis vókiſʒkais ſŭſı̆ſėſt' ŭſſı̆geiſtu."
1,610,"Ir Prancúʒai jůs toliaus iſʒpeikt' nĕ gălėtu -"
1,611,"Rôds, tărĕ Pricʒkus, wiſſ Tieſà, kàs cʒè păſăkyta."
1,612,"Aſʒ kaip Sʒulcas per Kiemùs ilgay jŏdı̆nėdams,"
